onset	duration	sample	value	event_code	user_answer	correct_answer
0	n/a	0	newPage	20	n/a	n/a
458.276	n/a	229138	symbolSearch_start	92	n/a	n/a
461.182	n/a	230591	newPage	20	n/a	n/a
487.66	n/a	243830	trialResponse	14	n/a	0
528.412	n/a	264206	trialResponse	14	1	1
551.962	n/a	275981	trialResponse	14	n/a	0
559.724	n/a	279862	trialResponse	14	0	0
578.684	n/a	289342	trialResponse	14	1	0
603.132	n/a	301566	trialResponse	14	n/a	1
603.144	n/a	301572	newPage	20	n/a	n/a
614.897	n/a	307448.5	boundary	boundary	n/a	n/a
